fecha,pais,ciudad,latitud,longitud,tipo_alojamiento,duracion_estancia,gasto_diario,valoracion,transporte,motivo_viaje
2023-09-24,Reino Unido,Manchester,53.4808,-2.2426,Apartamento,9,94.66,3,Autobús,Vacaciones
2023-12-21,Reino Unido,Edimburgo,55.9533,-3.1883,Hostal,12,108.24,1,Avión,Negocios
2023-04-20,Italia,Florencia,43.7696,11.2558,Hostal,10,108.11,1,Avión,Vacaciones
2023-11-26,Italia,Nápoles,40.8518,14.2681,Apartamento,7,160.26,1,Autobús,Estudios
2023-09-22,Reino Unido,Manchester,53.4808,-2.2426,Hostal,5,104.61,3,Coche,Estudios
2023-01-03,Francia,Burdeos,44.8378,-0.5792,Hotel,10,72.16,3,Avión,Visita familiar
2023-03-26,Alemania,Colonia,50.9375,6.9603,Hotel,7,122.46,4,Coche,Vacaciones
2023-10-09,Alemania,Frankfurt,50.1109,8.6821,Apartamento,8,147.74,2,Avión,Negocios
2023-11-24,Francia,París,48.8566,2.3522,Casa rural,11,60.95,5,Autobús,Vacaciones
2023-10-31,Francia,París,48.8566,2.3522,Apartamento,12,116.02,4,Avión,Vacaciones
2023-04-27,Reino Unido,Londres,51.5074,-0.1278,Apartamento,1,100.86,1,Autobús,Vacaciones
2023-08-09,Italia,Venecia,45.4408,12.3155,Apartamento,10,71.41,2,Avión,Vacaciones
2023-06-03,Francia,París,48.8566,2.3522,Hotel,11,80.84,5,Avión,Vacaciones
2023-06-02,Italia,Florencia,43.7696,11.2558,Hotel,11,147.75,1,Avión,Vacaciones
2023-01-12,España,Sevilla,37.3891,-5.9845,Hostal,7,123.18,3,Tren,Vacaciones
2023-05-13,Alemania,Berlín,52.52,13.405,Albergue,4,112.75,2,Avión,Vacaciones
2023-10-31,Reino Unido,Birmingham,52.4862,-1.8904,Hotel,5,55.24,3,Tren,Vacaciones
2023-10-20,Alemania,Frankfurt,50.1109,8.6821,Apartamento,13,120.23,5,Coche,Vacaciones
2023-10-27,Reino Unido,Liverpool,53.4084,-2.9916,Hotel,2,133.49,5,Coche,Vacaciones
2023-08-16,España,Barcelona,41.3851,2.1734,Hotel,10,59.02,1,Avión,Vacaciones
2023-09-28,Alemania,Frankfurt,50.1109,8.6821,Hotel,5,100.65,3,Coche,Visita familiar
2023-02-12,España,Málaga,36.7213,-4.4214,Apartamento,9,130.24,4,Avión,Vacaciones
2023-12-09,Reino Unido,Liverpool,53.4084,-2.9916,Hotel,1,126.2,4,Tren,Vacaciones
2023-11-22,Francia,Lyon,45.764,4.8357,Hotel,3,119.2,3,Coche,Vacaciones
2023-10-29,Alemania,Frankfurt,50.1109,8.6821,Hostal,4,101.33,5,Autobús,Vacaciones
2023-12-30,España,Valencia,39.4699,-0.3763,Albergue,9,132.57,2,Avión,Vacaciones
2023-01-21,Alemania,Múnich,48.1351,11.582,Hotel,2,104.84,3,Avión,Vacaciones
2023-04-17,Alemania,Frankfurt,50.1109,8.6821,Apartamento,7,116.58,1,Coche,Negocios
2023-12-02,Alemania,Hamburgo,53.5511,9.9937,Hotel,9,110.3,4,Coche,Vacaciones
2023-10-30,Italia,Florencia,43.7696,11.2558,Casa rural,12,68.11,1,Coche,Vacaciones
2023-04-27,España,Madrid,40.4168,-3.7038,Apartamento,10,72.35,2,Avión,Vacaciones
2023-05-04,España,Madrid,40.4168,-3.7038,Hostal,4,56.44,4,Autobús,Estudios
2023-10-08,Alemania,Hamburgo,53.5511,9.9937,Hotel,5,88.53,4,Avión,Vacaciones
2023-10-19,Francia,Niza,43.7102,7.262,Apartamento,12,124.36,4,Avión,Vacaciones
2023-07-22,Alemania,Colonia,50.9375,6.9603,Apartamento,12,110.17,1,Tren,Visita familiar
2023-02-20,Italia,Florencia,43.7696,11.2558,Hotel,12,99.03,5,Avión,Vacaciones
2023-09-28,Reino Unido,Londres,51.5074,-0.1278,Hotel,10,140.77,1,Avión,Vacaciones
2023-11-20,Italia,Milán,45.4642,9.19,Apartamento,4,90.9,5,Avión,Vacaciones
2023-10-04,Francia,Marsella,43.2965,5.3698,Hostal,12,116.77,3,Autobús,Vacaciones
2023-05-21,Alemania,Múnich,48.1351,11.582,Hotel,7,89.77,4,Coche,Visita familiar
2023-10-02,España,Málaga,36.7213,-4.4214,Apartamento,8,55.08,1,Avión,Negocios
2023-10-17,Alemania,Frankfurt,50.1109,8.6821,Hotel,8,77.42,2,Tren,Vacaciones
2023-11-30,Francia,Burdeos,44.8378,-0.5792,Hotel,14,76.62,2,Tren,Vacaciones
2023-02-21,España,Barcelona,41.3851,2.1734,Apartamento,14,57.35,5,Coche,Vacaciones
2023-01-27,Italia,Florencia,43.7696,11.2558,Hotel,3,95.44,5,Tren,Negocios
2023-06-06,Reino Unido,Birmingham,52.4862,-1.8904,Apartamento,2,77.74,4,Tren,Vacaciones
2023-08-27,Reino Unido,Londres,51.5074,-0.1278,Hotel,6,144.92,5,Autobús,Negocios
2023-06-05,Alemania,Berlín,52.52,13.405,Apartamento,12,92.97,2,Avión,Vacaciones
2023-10-18,Italia,Venecia,45.4408,12.3155,Apartamento,1,74.89,1,Avión,Vacaciones
2023-05-16,Francia,París,48.8566,2.3522,Albergue,12,67.36,1,Avión,Visita familiar
2023-05-24,Reino Unido,Londres,51.5074,-0.1278,Hotel,9,66.35,5,Avión,Vacaciones
2023-04-16,Italia,Milán,45.4642,9.19,Hostal,7,126.33,5,Avión,Vacaciones
2023-06-07,Alemania,Berlín,52.52,13.405,Hotel,8,128.95,2,Tren,Negocios
2023-05-26,España,Madrid,40.4168,-3.7038,Apartamento,7,40.09,3,Autobús,Vacaciones
2023-01-02,Alemania,Múnich,48.1351,11.582,Apartamento,5,164.89,1,Avión,Vacaciones
2023-03-18,Alemania,Berlín,52.52,13.405,Hotel,5,102.31,5,Tren,Negocios
2023-05-12,Italia,Roma,41.9028,12.4964,Apartamento,7,130.67,4,Coche,Negocios
2023-03-31,Reino Unido,Edimburgo,55.9533,-3.1883,Hotel,7,75.93,5,Tren,Vacaciones
2023-12-11,Italia,Roma,41.9028,12.4964,Hotel,2,70.47,5,Autobús,Vacaciones
2023-12-16,España,Madrid,40.4168,-3.7038,Hotel,2,92.55,1,Avión,Vacaciones
2023-09-20,Italia,Venecia,45.4408,12.3155,Hostal,7,111.26,5,Avión,Vacaciones
2023-12-17,Francia,Lyon,45.764,4.8357,Hostal,5,106.57,4,Avión,Visita familiar
2023-04-18,Alemania,Berlín,52.52,13.405,Hotel,2,135.08,4,Autobús,Vacaciones
2023-03-15,Reino Unido,Birmingham,52.4862,-1.8904,Apartamento,1,46.95,4,Coche,Vacaciones
2023-02-08,España,Barcelona,41.3851,2.1734,Hotel,9,127.21,2,Coche,Visita familiar
2023-06-08,Alemania,Múnich,48.1351,11.582,Hotel,11,115.42,4,Tren,Vacaciones
2023-03-12,Italia,Roma,41.9028,12.4964,Hostal,8,109.36,1,Tren,Vacaciones
2023-11-08,Francia,Marsella,43.2965,5.3698,Apartamento,2,59.59,3,Avión,Vacaciones
2023-08-29,Italia,Milán,45.4642,9.19,Hotel,2,76.05,5,Avión,Negocios
2023-10-25,Alemania,Hamburgo,53.5511,9.9937,Hotel,3,119.14,5,Avión,Vacaciones
2023-02-05,España,Málaga,36.7213,-4.4214,Hostal,4,26.32,5,Tren,Visita familiar
2023-03-25,Reino Unido,Edimburgo,55.9533,-3.1883,Hotel,9,43.1,4,Avión,Vacaciones
2023-09-20,Alemania,Frankfurt,50.1109,8.6821,Hotel,12,113.79,4,Tren,Vacaciones
2023-11-06,España,Sevilla,37.3891,-5.9845,Apartamento,6,116.87,4,Tren,Vacaciones
2023-06-21,Alemania,Múnich,48.1351,11.582,Apartamento,3,77.65,3,Autobús,Vacaciones
2023-06-22,Francia,Marsella,43.2965,5.3698,Apartamento,14,77.56,3,Avión,Vacaciones
2023-12-28,Italia,Venecia,45.4408,12.3155,Casa rural,8,128.54,3,Avión,Vacaciones
2023-02-16,Reino Unido,Liverpool,53.4084,-2.9916,Hotel,6,126.61,3,Tren,Estudios
2023-05-21,España,Valencia,39.4699,-0.3763,Hostal,8,89.81,3,Tren,Visita familiar
2023-04-28,Reino Unido,Londres,51.5074,-0.1278,Hotel,10,63.15,5,Tren,Visita familiar
2023-10-04,Reino Unido,Manchester,53.4808,-2.2426,Apartamento,12,144.25,5,Autobús,Negocios
2023-08-02,Reino Unido,Londres,51.5074,-0.1278,Casa rural,2,61.39,3,Autobús,Vacaciones
2023-08-08,España,Valencia,39.4699,-0.3763,Apartamento,8,120.28,5,Tren,Vacaciones
2023-01-26,España,Sevilla,37.3891,-5.9845,Hostal,11,136.01,3,Autobús,Negocios
2023-01-09,Reino Unido,Liverpool,53.4084,-2.9916,Hostal,5,99.8,3,Autobús,Vacaciones
2023-09-28,Italia,Nápoles,40.8518,14.2681,Hotel,10,82.34,3,Coche,Vacaciones
2023-01-10,Alemania,Hamburgo,53.5511,9.9937,Hostal,14,51.57,5,Avión,Estudios
2023-05-01,Reino Unido,Londres,51.5074,-0.1278,Casa rural,14,101.87,2,Tren,Vacaciones
2023-05-05,Francia,Marsella,43.2965,5.3698,Apartamento,12,56.11,2,Coche,Negocios
2023-06-19,Reino Unido,Birmingham,52.4862,-1.8904,Hotel,4,109.2,2,Coche,Vacaciones
2023-03-13,España,Valencia,39.4699,-0.3763,Hotel,3,39.23,1,Autobús,Vacaciones
2023-06-01,Alemania,Múnich,48.1351,11.582,Hotel,12,49.7,2,Tren,Vacaciones
2023-07-27,Francia,Lyon,45.764,4.8357,Hotel,9,103.94,2,Autobús,Vacaciones
2023-02-18,Alemania,Múnich,48.1351,11.582,Apartamento,10,125.19,2,Coche,Estudios
2023-06-03,Alemania,Frankfurt,50.1109,8.6821,Hotel,7,91.47,4,Coche,Negocios
2023-12-13,Francia,Lyon,45.764,4.8357,Hotel,7,131.52,3,Coche,Vacaciones
2023-10-20,Reino Unido,Birmingham,52.4862,-1.8904,Apartamento,6,83.17,5,Avión,Estudios
2023-03-09,Reino Unido,Liverpool,53.4084,-2.9916,Apartamento,9,165.33,4,Tren,Vacaciones
2023-02-19,Reino Unido,Manchester,53.4808,-2.2426,Apartamento,3,60.08,3,Avión,Vacaciones
2023-06-01,Italia,Roma,41.9028,12.4964,Hostal,14,78.61,2,Coche,Vacaciones
2023-01-19,Reino Unido,Liverpool,53.4084,-2.9916,Hotel,1,140.54,2,Coche,Vacaciones
2023-04-10,Francia,Niza,43.7102,7.262,Hotel,7,92.25,4,Coche,Vacaciones
2023-03-01,Italia,Venecia,45.4408,12.3155,Hotel,9,128.49,5,Avión,Vacaciones
2023-06-16,Reino Unido,Manchester,53.4808,-2.2426,Apartamento,6,60.34,4,Autobús,Vacaciones
2023-07-21,Italia,Roma,41.9028,12.4964,Hotel,10,71.42,4,Tren,Vacaciones
2023-12-11,Francia,Burdeos,44.8378,-0.5792,Hostal,2,117.94,3,Autobús,Vacaciones
2023-05-26,Reino Unido,Liverpool,53.4084,-2.9916,Hotel,13,56.87,1,Autobús,Vacaciones
2023-06-13,España,Málaga,36.7213,-4.4214,Casa rural,8,63.6,5,Coche,Vacaciones
2023-08-30,Francia,Burdeos,44.8378,-0.5792,Apartamento,9,96.66,5,Avión,Vacaciones
2023-03-10,Alemania,Colonia,50.9375,6.9603,Apartamento,10,139.53,4,Autobús,Vacaciones
2023-06-24,Alemania,Hamburgo,53.5511,9.9937,Hostal,8,111.02,4,Avión,Vacaciones
2023-02-18,Francia,Burdeos,44.8378,-0.5792,Hostal,9,93.75,2,Avión,Vacaciones
2023-04-18,Alemania,Múnich,48.1351,11.582,Apartamento,1,104.94,4,Avión,Negocios
2023-08-14,Francia,Lyon,45.764,4.8357,Casa rural,3,47.8,3,Tren,Visita familiar
2023-06-10,España,Madrid,40.4168,-3.7038,Apartamento,3,82.6,2,Autobús,Vacaciones
2023-04-29,Francia,París,48.8566,2.3522,Hostal,14,113.23,1,Coche,Vacaciones
2023-05-29,Reino Unido,Birmingham,52.4862,-1.8904,Hotel,9,107.11,3,Coche,Negocios
2023-05-30,Reino Unido,Birmingham,52.4862,-1.8904,Hostal,3,118.35,5,Tren,Estudios
2023-10-20,Italia,Venecia,45.4408,12.3155,Hotel,14,121.04,5,Autobús,Estudios
2023-05-23,Alemania,Colonia,50.9375,6.9603,Hotel,10,106.8,3,Coche,Visita familiar
2023-06-09,Alemania,Colonia,50.9375,6.9603,Apartamento,1,24.58,4,Avión,Negocios
2023-01-11,Francia,Burdeos,44.8378,-0.5792,Hotel,3,110.09,4,Coche,Vacaciones
2023-05-18,Alemania,Frankfurt,50.1109,8.6821,Hotel,2,85.4,4,Autobús,Vacaciones
2023-03-19,Reino Unido,Liverpool,53.4084,-2.9916,Hotel,9,88.4,5,Avión,Negocios
2023-03-18,España,Sevilla,37.3891,-5.9845,Apartamento,14,88.84,3,Tren,Vacaciones
2023-09-11,Francia,Marsella,43.2965,5.3698,Casa rural,1,108.75,4,Coche,Vacaciones
2023-09-15,Alemania,Múnich,48.1351,11.582,Apartamento,11,55.91,2,Coche,Negocios
2023-11-16,Reino Unido,Edimburgo,55.9533,-3.1883,Hostal,2,48.52,5,Tren,Vacaciones
2023-10-18,Italia,Milán,45.4642,9.19,Apartamento,1,62.86,3,Autobús,Negocios
2023-09-20,Alemania,Colonia,50.9375,6.9603,Hotel,9,127.59,3,Avión,Vacaciones
2023-03-26,España,Sevilla,37.3891,-5.9845,Hotel,7,86.88,3,Coche,Visita familiar
2023-05-26,España,Sevilla,37.3891,-5.9845,Apartamento,14,115.16,3,Autobús,Vacaciones
2023-11-19,Alemania,Hamburgo,53.5511,9.9937,Hotel,13,114.4,1,Avión,Vacaciones
2023-02-11,Alemania,Múnich,48.1351,11.582,Hotel,1,111.9,2,Coche,Vacaciones
2023-05-05,Reino Unido,Manchester,53.4808,-2.2426,Apartamento,13,115.8,1,Autobús,Negocios
2023-06-16,Alemania,Berlín,52.52,13.405,Apartamento,13,84.33,4,Autobús,Vacaciones
2023-08-29,Italia,Milán,45.4642,9.19,Hotel,10,120.06,1,Tren,Vacaciones
2023-10-07,Reino Unido,Manchester,53.4808,-2.2426,Hostal,12,111.46,1,Coche,Estudios
2023-07-07,Francia,Niza,43.7102,7.262,Hostal,6,52.41,5,Avión,Vacaciones
2023-10-29,Italia,Venecia,45.4408,12.3155,Hostal,5,101.78,3,Coche,Vacaciones
2023-01-19,Reino Unido,Manchester,53.4808,-2.2426,Albergue,10,95.52,1,Tren,Vacaciones
2023-03-09,Reino Unido,Edimburgo,55.9533,-3.1883,Hotel,14,113.89,3,Avión,Visita familiar
2023-08-06,España,Sevilla,37.3891,-5.9845,Apartamento,11,100.77,2,Autobús,Visita familiar
2023-04-12,Reino Unido,Liverpool,53.4084,-2.9916,Casa rural,5,92.81,1,Tren,Vacaciones
2023-02-11,Italia,Venecia,45.4408,12.3155,Apartamento,4,146.69,5,Avión,Vacaciones
2023-10-15,Alemania,Múnich,48.1351,11.582,Hostal,3,118.23,5,Avión,Visita familiar
2023-06-16,Italia,Venecia,45.4408,12.3155,Apartamento,14,101.22,4,Coche,Vacaciones
2023-04-19,Francia,París,48.8566,2.3522,Apartamento,13,66.44,1,Autobús,Vacaciones
2023-02-05,Reino Unido,Londres,51.5074,-0.1278,Hotel,8,103.62,2,Tren,Vacaciones
2023-08-20,Reino Unido,Liverpool,53.4084,-2.9916,Albergue,7,74.4,3,Autobús,Visita familiar
2023-08-17,Reino Unido,Manchester,53.4808,-2.2426,Hostal,5,50.41,1,Tren,Negocios
2023-12-19,Reino Unido,Liverpool,53.4084,-2.9916,Casa rural,12,87.8,4,Coche,Vacaciones
2023-06-13,España,Madrid,40.4168,-3.7038,Apartamento,9,89.66,5,Avión,Vacaciones
2023-03-14,España,Barcelona,41.3851,2.1734,Hotel,12,130.89,1,Coche,Visita familiar
2023-05-16,Alemania,Hamburgo,53.5511,9.9937,Hotel,7,129.21,4,Tren,Negocios
2023-12-19,Reino Unido,Manchester,53.4808,-2.2426,Casa rural,10,120.08,2,Autobús,Vacaciones
2023-03-11,Francia,Burdeos,44.8378,-0.5792,Hotel,2,97.36,3,Avión,Visita familiar
2023-07-15,Alemania,Múnich,48.1351,11.582,Hotel,7,97.78,2,Tren,Vacaciones
2023-09-26,Reino Unido,Edimburgo,55.9533,-3.1883,Apartamento,7,116.66,2,Avión,Negocios
2023-02-18,España,Málaga,36.7213,-4.4214,Apartamento,4,119.3,3,Avión,Vacaciones
2023-11-12,Francia,Niza,43.7102,7.262,Apartamento,12,110.69,1,Coche,Vacaciones
2023-05-10,Alemania,Múnich,48.1351,11.582,Apartamento,12,115.26,3,Tren,Vacaciones
2023-01-05,Francia,Niza,43.7102,7.262,Apartamento,8,97.96,4,Autobús,Vacaciones
2023-01-27,Reino Unido,Manchester,53.4808,-2.2426,Casa rural,4,91.53,2,Coche,Vacaciones
2023-06-09,Italia,Roma,41.9028,12.4964,Hotel,7,33.39,3,Coche,Vacaciones
2023-05-29,Francia,París,48.8566,2.3522,Hotel,4,89.8,5,Coche,Negocios
2023-09-21,Francia,Marsella,43.2965,5.3698,Apartamento,13,78.32,3,Tren,Vacaciones
2023-08-18,España,Madrid,40.4168,-3.7038,Albergue,8,102.92,3,Tren,Vacaciones
2023-07-19,Reino Unido,Birmingham,52.4862,-1.8904,Hotel,14,79.71,4,Avión,Vacaciones
2023-02-19,Francia,Burdeos,44.8378,-0.5792,Hotel,14,104.12,2,Avión,Vacaciones
2023-03-08,Reino Unido,Manchester,53.4808,-2.2426,Apartamento,3,44.06,4,Avión,Vacaciones
2023-10-27,España,Valencia,39.4699,-0.3763,Apartamento,2,71.09,4,Avión,Vacaciones
2023-02-27,Reino Unido,Birmingham,52.4862,-1.8904,Albergue,10,78.55,5,Coche,Vacaciones
2023-09-16,España,Barcelona,41.3851,2.1734,Casa rural,6,68.5,4,Autobús,Vacaciones
2023-12-08,España,Valencia,39.4699,-0.3763,Apartamento,7,193.54,4,Avión,Vacaciones
2023-11-22,Alemania,Berlín,52.52,13.405,Apartamento,7,39.12,5,Tren,Vacaciones
2023-05-10,Reino Unido,Manchester,53.4808,-2.2426,Hotel,6,120.26,1,Avión,Vacaciones
2023-08-03,Italia,Florencia,43.7696,11.2558,Apartamento,11,129.88,4,Tren,Vacaciones
2023-06-21,Alemania,Hamburgo,53.5511,9.9937,Hostal,8,86.76,3,Autobús,Vacaciones
2023-09-15,España,Sevilla,37.3891,-5.9845,Hotel,12,109.96,4,Coche,Vacaciones
2023-04-12,Italia,Nápoles,40.8518,14.2681,Hotel,6,118.31,2,Autobús,Visita familiar
2023-07-28,Francia,Niza,43.7102,7.262,Casa rural,6,104.07,3,Autobús,Vacaciones
2023-10-18,Francia,Marsella,43.2965,5.3698,Apartamento,3,47.03,3,Coche,Vacaciones
2023-12-20,Alemania,Colonia,50.9375,6.9603,Apartamento,12,112.21,1,Tren,Vacaciones
2023-10-13,Italia,Milán,45.4642,9.19,Hotel,2,129.13,2,Autobús,Vacaciones
2023-04-26,Reino Unido,Manchester,53.4808,-2.2426,Apartamento,7,161.91,2,Coche,Vacaciones
2023-09-21,Italia,Florencia,43.7696,11.2558,Hostal,6,58.64,2,Tren,Negocios
2023-05-30,Alemania,Frankfurt,50.1109,8.6821,Hotel,1,94.83,4,Tren,Negocios
2023-10-27,Reino Unido,Liverpool,53.4084,-2.9916,Apartamento,2,99.15,4,Tren,Vacaciones
2023-02-05,Reino Unido,Liverpool,53.4084,-2.9916,Hotel,2,97.01,3,Coche,Estudios
2023-11-29,Francia,Marsella,43.2965,5.3698,Apartamento,1,49.8,1,Avión,Negocios
2023-10-14,Italia,Venecia,45.4408,12.3155,Casa rural,3,133.06,4,Coche,Estudios
2023-10-30,Reino Unido,Birmingham,52.4862,-1.8904,Apartamento,5,129.9,4,Autobús,Vacaciones
2023-11-07,Alemania,Hamburgo,53.5511,9.9937,Casa rural,4,111.3,1,Coche,Vacaciones
2023-07-27,Francia,Lyon,45.764,4.8357,Casa rural,12,87.24,2,Coche,Vacaciones
2023-04-16,Reino Unido,Birmingham,52.4862,-1.8904,Casa rural,2,93.53,3,Autobús,Vacaciones
2023-06-07,Italia,Venecia,45.4408,12.3155,Casa rural,8,91.41,4,Coche,Vacaciones
2023-05-01,Francia,Niza,43.7102,7.262,Hotel,9,58.28,1,Coche,Visita familiar
2023-02-24,Italia,Venecia,45.4408,12.3155,Casa rural,8,121.03,1,Autobús,Vacaciones
2023-01-12,Italia,Roma,41.9028,12.4964,Hotel,7,100.72,2,Avión,Vacaciones
2023-05-25,Italia,Nápoles,40.8518,14.2681,Hotel,10,120.6,5,Avión,Vacaciones
2023-05-16,Francia,Marsella,43.2965,5.3698,Hotel,2,107.76,5,Tren,Vacaciones
2023-01-03,Reino Unido,Edimburgo,55.9533,-3.1883,Hotel,6,69.84,5,Avión,Vacaciones
2023-05-24,España,Barcelona,41.3851,2.1734,Apartamento,11,72.24,5,Coche,Vacaciones
2023-01-30,Reino Unido,Liverpool,53.4084,-2.9916,Apartamento,4,139.41,4,Autobús,Vacaciones
2023-08-25,Francia,Niza,43.7102,7.262,Hotel,5,116.79,1,Tren,Vacaciones
2023-10-06,España,Barcelona,41.3851,2.1734,Apartamento,9,88.6,3,Coche,Visita familiar
2023-12-14,España,Barcelona,41.3851,2.1734,Apartamento,13,116.81,4,Tren,Negocios
2023-04-25,España,Madrid,40.4168,-3.7038,Hostal,9,73.86,5,Autobús,Visita familiar
2023-04-14,Alemania,Colonia,50.9375,6.9603,Hotel,4,132.57,3,Coche,Vacaciones
2023-04-28,Francia,Niza,43.7102,7.262,Hotel,8,59.27,3,Tren,Vacaciones
2023-01-05,Alemania,Múnich,48.1351,11.582,Hotel,11,105.9,5,Tren,Negocios
2023-12-26,España,Barcelona,41.3851,2.1734,Hotel,5,95.9,3,Avión,Vacaciones
2023-09-05,Alemania,Colonia,50.9375,6.9603,Apartamento,9,100.39,4,Tren,Vacaciones
2023-12-30,Alemania,Múnich,48.1351,11.582,Apartamento,2,119.53,2,Avión,Vacaciones
2023-11-17,Francia,París,48.8566,2.3522,Hotel,4,130.03,4,Avión,Vacaciones
2023-05-01,Italia,Nápoles,40.8518,14.2681,Hotel,3,87.64,4,Autobús,Visita familiar
2023-10-13,Alemania,Berlín,52.52,13.405,Hotel,7,40.26,2,Avión,Vacaciones
2023-05-29,Alemania,Hamburgo,53.5511,9.9937,Albergue,14,48.5,5,Tren,Vacaciones
2023-03-25,España,Valencia,39.4699,-0.3763,Hotel,2,88.54,5,Avión,Vacaciones
2023-08-19,España,Barcelona,41.3851,2.1734,Hostal,3,101.03,2,Avión,Vacaciones
2023-10-15,España,Málaga,36.7213,-4.4214,Hostal,9,111.26,4,Tren,Negocios
2023-06-10,Reino Unido,Londres,51.5074,-0.1278,Hotel,8,105.74,1,Autobús,Vacaciones
2023-09-29,Alemania,Frankfurt,50.1109,8.6821,Albergue,2,126.72,3,Autobús,Estudios
2023-02-07,España,Valencia,39.4699,-0.3763,Hostal,6,154.05,3,Tren,Negocios
2023-08-14,Francia,Lyon,45.764,4.8357,Apartamento,14,102.89,3,Coche,Vacaciones
2023-05-22,Reino Unido,Liverpool,53.4084,-2.9916,Apartamento,3,110.83,1,Coche,Vacaciones
2023-10-19,Italia,Milán,45.4642,9.19,Apartamento,12,77.04,4,Tren,Vacaciones
2023-05-31,Alemania,Hamburgo,53.5511,9.9937,Hotel,13,101.65,5,Avión,Vacaciones
2023-04-24,Alemania,Múnich,48.1351,11.582,Hotel,6,106.21,2,Tren,Vacaciones
2023-08-25,Francia,París,48.8566,2.3522,Hostal,14,104.62,3,Tren,Vacaciones
2023-03-07,Italia,Florencia,43.7696,11.2558,Casa rural,5,77.48,1,Coche,Negocios
2023-12-27,Italia,Florencia,43.7696,11.2558,Hotel,10,104.95,2,Coche,Estudios
2023-12-07,Reino Unido,Liverpool,53.4084,-2.9916,Hostal,4,102.75,4,Tren,Vacaciones
2023-09-15,Alemania,Múnich,48.1351,11.582,Hostal,12,109.5,1,Avión,Vacaciones
2023-09-06,España,Málaga,36.7213,-4.4214,Hotel,7,87.98,1,Autobús,Visita familiar
2023-11-27,Francia,Lyon,45.764,4.8357,Apartamento,11,100.33,2,Tren,Vacaciones
2023-11-19,Francia,París,48.8566,2.3522,Apartamento,10,165.31,2,Tren,Vacaciones
2023-06-29,Francia,Lyon,45.764,4.8357,Hostal,7,101.64,3,Autobús,Vacaciones
2023-07-09,Francia,Niza,43.7102,7.262,Hostal,4,132.13,4,Coche,Vacaciones
2023-06-03,España,Sevilla,37.3891,-5.9845,Hotel,3,142.76,2,Avión,Negocios
2023-07-15,España,Madrid,40.4168,-3.7038,Apartamento,4,56.42,3,Coche,Vacaciones
2023-11-07,Reino Unido,Edimburgo,55.9533,-3.1883,Hostal,2,94.02,3,Autobús,Vacaciones
2023-09-19,Alemania,Berlín,52.52,13.405,Hostal,4,95.38,2,Autobús,Vacaciones
2023-05-23,España,Madrid,40.4168,-3.7038,Hotel,4,160.43,1,Autobús,Negocios
2023-12-08,Reino Unido,Liverpool,53.4084,-2.9916,Apartamento,12,156.49,1,Autobús,Vacaciones
2023-11-12,Italia,Milán,45.4642,9.19,Casa rural,5,56.39,1,Avión,Vacaciones
2023-04-11,Alemania,Frankfurt,50.1109,8.6821,Hotel,1,69.83,3,Tren,Vacaciones
2023-09-01,España,Valencia,39.4699,-0.3763,Apartamento,2,136.76,1,Tren,Visita familiar
2023-01-12,Italia,Florencia,43.7696,11.2558,Hostal,8,84.33,4,Autobús,Vacaciones
2023-08-27,Reino Unido,Edimburgo,55.9533,-3.1883,Hotel,8,119.45,1,Avión,Vacaciones
2023-02-18,España,Madrid,40.4168,-3.7038,Casa rural,8,93.43,1,Autobús,Visita familiar
2023-02-11,España,Málaga,36.7213,-4.4214,Hotel,5,67.86,3,Avión,Negocios
2023-06-15,Italia,Milán,45.4642,9.19,Hotel,8,139.13,5,Tren,Vacaciones
2023-03-23,España,Valencia,39.4699,-0.3763,Hotel,9,78.19,4,Avión,Negocios
2023-10-18,Francia,París,48.8566,2.3522,Hotel,14,96.11,3,Tren,Vacaciones
2023-06-07,España,Barcelona,41.3851,2.1734,Hotel,4,65.96,4,Avión,Vacaciones
2023-08-04,Alemania,Colonia,50.9375,6.9603,Apartamento,4,66.68,4,Coche,Visita familiar
2023-06-07,Italia,Nápoles,40.8518,14.2681,Hotel,7,101.77,1,Avión,Negocios
2023-05-14,Alemania,Frankfurt,50.1109,8.6821,Casa rural,5,71.46,4,Autobús,Vacaciones
2023-03-08,Reino Unido,Birmingham,52.4862,-1.8904,Apartamento,11,145.23,1,Coche,Vacaciones
2023-12-02,Alemania,Colonia,50.9375,6.9603,Apartamento,10,120.67,4,Coche,Vacaciones
2023-01-07,Francia,Lyon,45.764,4.8357,Apartamento,1,123.8,5,Coche,Vacaciones
2023-01-14,Francia,Lyon,45.764,4.8357,Apartamento,8,91.21,4,Coche,Vacaciones
2023-03-14,Alemania,Frankfurt,50.1109,8.6821,Apartamento,4,92.04,2,Coche,Estudios
2023-06-12,Reino Unido,Londres,51.5074,-0.1278,Hotel,8,113.31,1,Coche,Vacaciones
2023-03-07,España,Valencia,39.4699,-0.3763,Casa rural,2,20.0,5,Coche,Vacaciones
2023-12-13,Francia,Marsella,43.2965,5.3698,Apartamento,12,86.34,1,Avión,Vacaciones
2023-05-10,Alemania,Colonia,50.9375,6.9603,Hotel,12,45.39,5,Autobús,Vacaciones
2023-07-25,Alemania,Berlín,52.52,13.405,Apartamento,4,106.82,1,Avión,Vacaciones
2023-10-03,Alemania,Múnich,48.1351,11.582,Apartamento,2,65.3,2,Coche,Vacaciones
2023-09-13,España,Sevilla,37.3891,-5.9845,Hotel,5,96.37,2,Coche,Vacaciones
